 | Distribuição de receita por categoria e município | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30
 | Residencial (> 20m³ a 40m³) | 258.883393132054 | 258.1925678364421 | 257.5017425408302 | 256.8109172452183 | 256.1200919496064 | 255.40217546593124 | 254.19661759711832 | 252.9910597283054 | 251.78550185949246 | 250.57994399067954 | 249.36084052783497 | 247.70827805597906 | 246.0557155841231 | 244.40315311226718 | 242.75059064041125 | 241.07093698049212 | 239.2829185683201 | 237.49490015614813 | 235.7068817439761 | 233.91886333180415 | 232.15793610769538 | 230.36991769552336 | 228.5818992833514 | 226.79388087117937 | 225.0058624590074 | 223.21784404683538 | 221.4298256346634 | 219.6418072224914 | 217.8537888103194 | 216.06577039814744
 | Residencial (>40m³) | 29.651740533779208 | 29.572615441312553 | 29.493490348845892 | 29.414365256379238 | 29.33524016391258 | 29.25301212664331 | 29.11493108292699 | 28.976850039210667 | 28.838768995494345 | 28.700687951778022 | 28.561055435660393 | 28.37177580270094 | 28.182496169741487 | 27.993216536782032 | 27.80393690382258 | 27.611554326060517 | 27.40675996908799 | 27.20196561211547 | 26.997171255142945 | 26.792376898170424 | 26.590685486000517 | 26.385891129027993 | 26.181096772055472 | 25.976302415082944 | 25.771508058110424 | 25.5667137011379 | 25.361919344165376 | 25.157124987192855 | 24.95233063022033 | 24.74753627324781
 | Comercial | 568.1727137057896 | 566.6565558782994 | 565.140398050809 | 563.6242402233187 | 562.1080823958283 | 560.5324673986324 | 557.8866233467376 | 555.2407792948427 | 552.5949352429478 | 549.949091191053 | 547.2735185543053 | 543.6466312022695 | 540.0197438502338 | 536.3928564981982 | 532.7659691461624 | 529.0796246244213 | 525.155451423858 | 521.2312782232948 | 517.3071050227315 | 513.3829318221684 | 509.5182157913107 | 505.59404259074745 | 501.66986939018426 | 497.745696189621 | 493.8215229890578 | 489.8973497884946 | 485.9731765879313 | 482.04900338736815 | 478.1248301868049 | 474.2006569862417
 | Industrial | 29.211487712599236 | 29.133537426216726 | 29.05558713983421 | 28.9776368534517 | 28.899686567069185 | 28.818679406710892 | 28.68264851478847 | 28.54661762286605 | 28.410586730943624 | 28.274555839021204 | 28.136996510110887 | 27.95052719758802 | 27.764057885065146 | 27.577588572542275 | 27.391119260019405 | 27.20159307352075 | 26.999839391118954 | 26.798085708717164 | 26.596332026315366 | 26.394578343913572 | 26.195881535487562 | 25.994127853085768 | 25.792374170683974 | 25.590620488282177 | 25.388866805880387 | 25.18711312347859 | 24.985359441076792 | 24.783605758674998 | 24.581852076273204 | 24.38009839387141
 | Pública | 213.46652499960223 | 212.89689373259827 | 212.3272624655943 | 211.75763119859033 | 211.18799993158638 | 210.59603018352342 | 209.60196777639888 | 208.60790536927433 | 207.61384296214976 | 206.61978055502522 | 205.61454890737113 | 204.25190156277344 | 202.88925421817572 | 201.526606873578 | 200.16395952898029 | 198.7789737033236 | 197.304633953431 | 195.83029420353841 | 194.35595445364578 | 192.8816147037532 | 191.42961343491956 | 189.95527368502695 | 188.48093393513435 | 187.00659418524174 | 185.53225443534913 | 184.05791468545652 | 182.5835749355639 | 181.1092351856713 | 179.63489543577867 | 178.1605556858861
 | Rio Paranaíba | 5313.696738232867 | 5359.774222405726 | 5405.851706578585 | 5451.929190751445 | 5498.006674924304 | 5543.396435452793 | 5579.845788604459 | 5616.295141756124 | 5652.744494907789 | 5689.193848059454 | 5725.987063033307 | 5755.215317919076 | 5784.443572804844 | 5813.671827690612 | 5842.900082576382 | 5872.472199284338 | 5891.384599504541 | 5910.296999724745 | 5929.209399944949 | 5948.121800165151 | 5967.378062207541 | 5986.290462427744 | 6005.202862647948 | 6024.115262868154 | 6043.027663088355 | 6061.94006330856 | 6080.852463528764 | 6099.764863748967 | 6118.677263969171 | 6137.589664189375
 | Residencial Social | 1590.2516604627874 | 1604.0414567807848 | 1617.831253098782 | 1631.6210494167797 | 1645.410845734777 | 1658.9948241972816 | 1669.903170538384 | 1680.8115168794866 | 1691.719863220589 | 1702.6282095616912 | 1713.6394648305402 | 1722.3867236889714 | 1731.1339825474024 | 1739.8812414058336 | 1748.6285002642649 | 1757.4786680504421 | 1763.1386590764857 | 1768.7986501025296 | 1774.4586411285732 | 1780.1186321546168 | 1785.8815321084069 | 1791.5415231344505 | 1797.2015141604943 | 1802.861505186538 | 1808.5214962125815 | 1814.1814872386256 | 1819.8414782646691 | 1825.5014692907127 | 1831.1614603167566 | 1836.8214513428002
 | Residencial (Fixa) | 178.6516076941733 | 180.20077713900727 | 181.74994658384122 | 183.29911602867517 | 184.84828547350915 | 186.37433298633064 | 187.59979538299035 | 188.82525777965006 | 190.05072017630977 | 191.27618257296945 | 192.5132059356354 | 193.4958880461644 | 194.47857015669342 | 195.46125226722242 | 196.44393437775142 | 197.43817745428663 | 198.07403058462893 | 198.70988371497126 | 199.34573684531352 | 199.98158997565582 | 200.62900407200436 | 201.26485720234663 | 201.90071033268896 | 202.53656346303126 | 203.17241659337353 | 203.80826972371585 | 204.44412285405815 | 205.07997598440042 | 205.71582911474275 | 206.35168224508504
 | Residencial (0 a 5 m³) | 780.915033985276 | 787.6867038587003 | 794.4583737321248 | 801.2300436055491 | 808.0017134789734 | 814.6723136527944 | 820.0290077317719 | 825.3857018107494 | 830.7423958897269 | 836.0990899687043 | 841.5063188974837 | 845.801781130626 | 850.0972433637684 | 854.3927055969107 | 858.688167830053 | 863.034164912997 | 865.8135816520889 | 868.5929983911811 | 871.3724151302732 | 874.1518318693653 | 876.9817834582591 | 879.7612001973512 | 882.5406169364434 | 885.3200336755353 | 888.0994504146274 | 890.8788671537196 | 893.6582838928117 | 896.4377006319037 | 899.2171173709959 | 901.996534110088
 | Residencial (> 5m³ a 10m³) | 897.9742088683747 | 905.7609521537149 | 913.5476954390551 | 921.3344387243953 | 929.1211820097355 | 936.7917052460407 | 942.9513678448919 | 949.1110304437432 | 955.2706930425944 | 961.4303556414455 | 967.6481282648143 | 972.5874803487987 | 977.5268324327832 | 982.4661845167677 | 987.4055366007522 | 992.402998709254 | 995.5990500577145 | 998.7951014061751 | 1001.9911527546356 | 1005.1872041030961 | 1008.4413654760741 | 1011.6374168245346 | 1014.8334681729953 | 1018.0295195214558 | 1021.2255708699162 | 1024.4216222183768 | 1027.6176735668373 | 1030.8137249152978 | 1034.0097762637586 | 1037.2058276122189
 | Residencial (> 10m³ a 15m³) | 662.9355160093128 | 668.6841317567565 | 674.4327475042002 | 680.1813632516439 | 685.9299789990877 | 691.5927945114948 | 696.140206968428 | 700.687619425361 | 705.2350318822942 | 709.7824443392273 | 714.3727569136787 | 718.0192669027288 | 721.6657768917789 | 725.312286880829 | 728.9587968698792 | 732.6482069764475 | 735.0077134399504 | 737.3672199034535 | 739.7267263669565 | 742.0862328304595 | 744.4886394114808 | 746.8481458749837 | 749.2076523384869 | 751.5671588019899 | 753.9266652654928 | 756.2861717289959 | 758.645678192499 | 761.0051846560019 | 763.364691119505 | 765.724197583008
 | Residencial (> 15m³ a 20m³) | 331.99613214826013 | 334.8750217947926 | 337.7539114413251 | 340.6328010878576 | 343.51169073439013 | 346.34761187873556 | 348.62494249464936 | 350.9022731105631 | 353.1796037264769 | 355.45693434239064 | 357.755749209398 | 359.5819105523477 | 361.40807189529744 | 363.23423323824716 | 365.0603945811969 | 366.9080401752401 | 368.089673985384 | 369.271307795528 | 370.4529416056719 | 371.63457541581585 | 372.83769347705334 | 374.01932728719726 | 375.20096109734124 | 376.38259490748516 | 377.5642287176291 | 378.74586252777306 | 379.927496337917 | 381.1091301480609 | 382.2907639582049 | 383.4723977683488
 | Residencial (> 20m³ a 40m³) | 210.67076722140493 | 212.497589379411 | 214.32441153741712 | 216.1512336954232 | 217.9780558534293 | 219.7776120090771 | 221.222710134067 | 222.6678082590569 | 224.11290638404682 | 225.5580045090367 | 227.01673563520578 | 228.17554073543351 | 229.33434583566125 | 230.49315093588902 | 231.65195603611676 | 232.82439413752365 | 233.5742092023769 | 234.32402426723016 | 235.0738393320834 | 235.82365439693663 | 236.58710246296906 | 237.3369175278223 | 238.08673259267556 | 238.8365476575288 | 239.58636272238203 | 240.3361777872353 | 241.08599285208854 | 241.83580791694177 | 242.58562298179507 | 243.3354380466483
 | Residencial (>40m³) | 24.12960851650644 | 24.338847340114274 | 24.548086163722108 | 24.757324987329945 | 24.966563810937778 | 25.172679667029072 | 25.33819694540542 | 25.50371422378177 | 25.669231502158116 | 25.834748780534458 | 26.001827542669076 | 26.134553662121807 | 26.267279781574537 | 26.400005901027267 | 26.532732020479997 | 26.667019623690997 | 26.752901230395704 | 26.838782837100414 | 26.92466444380512 | 27.010546050509827 | 27.097989140972803 | 27.18387074767751 | 27.26975235438222 | 27.35563396108693 | 27.441515567791637 | 27.527397174496347 | 27.613278781201053 | 27.69916038790576 | 27.78504199461047 | 27.870923601315177
 | Comercial | 445.77340239322035 | 449.63890656203495 | 453.5044107308495 | 457.369914899664 | 461.2354190684786 | 465.0432291452213 | 468.1010160250298 | 471.1588029048384 | 474.21658978464694 | 477.2743766644554 | 480.36101059029994 | 482.81300950335395 | 485.26500841640797 | 487.717007329462 | 490.169006242516 | 492.64985220160594 | 494.236439733582 | 495.8230272655582 | 497.40961479753435 | 498.9962023295104 | 500.6116369075225 | 502.19822443949863 | 503.7848119714748 | 505.3713995034509 | 506.957987035427 | 508.5445745674032 | 510.1311620993793 | 511.7177496313554 | 513.3043371633315 | 514.8909246953077
 | Industrial | 22.91856675355232 | 23.117304082548372 | 23.316041411544425 | 23.51477874054048 | 23.71351606953653 | 23.909287169741596 | 24.066497295663847 | 24.2237074215861 | 24.38091754750835 | 24.538127673430598 | 24.696820913748347 | 24.822885637365246 | 24.948950360982145 | 25.075015084599045 | 25.201079808215944 | 25.328627646228334 | 25.410198937980446 | 25.49177022973256 | 25.573341521484668 | 25.65491281323678 | 25.737967219384384 | 25.819538511136496 | 25.90110980288861 | 25.982681094640718 | 26.06425238639283 | 26.145823678144943 | 26.227394969897052 | 26.308966261649164 | 26.390537553401277 | 26.472108845153386
 | Pública | 167.48023417999713 | 168.9325315578603 | 170.38482893572348 | 171.83712631358662 | 173.2894236914498 | 174.72004498904636 | 175.8688772431769 | 177.0177094973075 | 178.16654175143807 | 179.31537400556863 | 180.47504429983252 | 181.39627771116363 | 182.31751112249475 | 183.23874453382587 | 184.15997794515698 | 185.0920493966214 | 185.68814160395328 | 186.28423381128522 | 186.8803260186171 | 187.476418225949 | 188.08334847341422 | 188.6794406807461 | 189.27553288807803 | 189.8716250954099 | 190.4677173027418 | 191.06380951007372 | 191.6599017174056 | 192.2559939247375 | 192.85208613206942 | 193.4481783394013
 | Serra do Salitre | 4365.129056859589 | 4403.580713498856 | 4442.032370138124 | 4480.484026777392 | 4518.935683416659 | 4558.080162698076 | 4590.642826879078 | 4623.205491060078 | 4655.76815524108 | 4688.330819422083 | 4720.54707228201 | 4743.410219472926 | 4766.273366663841 | 4789.136513854757 | 4811.999661045674 | 4835.55563087874 | 4852.183374290314 | 4868.811117701888 | 4885.438861113464 | 4902.06660452504 | 4919.387170578766 | 4936.014913990341 | 4952.642657401915 | 4969.270400813491 | 4985.898144225066 | 5002.5258876366415 | 5019.153631048215 | 5035.781374459791 | 5052.409117871366 | 5069.036861282941
 | Residencial Social | 1791.5880967858923 | 1807.3698822587307 | 1823.151667731569 | 1838.933453204407 | 1854.715238677245 | 1870.7813806450895 | 1884.1461359103757 | 1897.5108911756622 | 1910.8756464409487 | 1924.240401706235 | 1937.4629787240185 | 1946.8467430592195 | 1956.2305073944203 | 1965.6142717296218 | 1974.9980360648226 | 1984.66615689503 | 1991.4907127751762 | 1998.3152686553224 | 2005.1398245354685 | 2011.9643804156149 | 2019.0732927907673 | 2025.8978486709136 | 2032.7224045510598 | 2039.5469604312061 | 2046.371516311352 | 2053.1960721914984 | 2060.0206280716448 | 2066.845183951791 | 2073.6697398319375 | 2080.4942957120834
 | Residencial (Fixa) | 116.73083449950414 | 117.75909595728092 | 118.78735741505767 | 119.81561887283443 | 120.84388033061119 | 121.89066902186141 | 122.7614489951138 | 123.63222896836618 | 124.50300894161859 | 125.37378891487097 | 126.23530527138665 | 126.84670397601066 | 127.45810268063467 | 128.0695013852587 | 128.6809000898827 | 129.3108260279802 | 129.75547963134312 | 130.20013323470602 | 130.64478683806897 | 131.0894404414319 | 131.55262127826825 | 131.9972748816312 | 132.44192848499412 | 132.88658208835704 | 133.33123569171994 | 133.7758892950829 | 134.2205428984458 | 134.66519650180874 | 135.10985010517166 | 135.55450370853455
 | Residencial (0 a 5 m³) | 510.24933258007826 | 514.7440295022582 | 519.238726424438 | 523.7334233466179 | 528.2281202687977 | 532.8038027211071 | 536.6101226371874 | 540.4164425532675 | 544.2227624693479 | 548.0290823854281 | 551.7949095364437 | 554.4674320307128 | 557.1399545249818 | 559.8124770192511 | 562.4849995135202 | 565.2385075379186 | 567.1821602610235 | 569.1258129841282 | 571.069465707233 | 573.0131184303378 | 575.0377566835721 | 576.9814094066769 | 578.9250621297817 | 580.8687148528866 | 582.8123675759913 | 584.7560202990961 | 586.699673022201 | 588.6433257453058 | 590.5869784684106 | 592.5306311915153
 | Residencial (> 5m³ a 10m³) | 586.7357149098644 | 591.9041669656534 | 597.0726190214422 | 602.241071077231 | 607.4095231330198 | 612.6711004510751 | 617.0479877775989 | 621.4248751041227 | 625.8017624306467 | 630.1786497571705 | 634.5089744525612 | 637.5821081073545 | 640.6552417621479 | 643.7283754169413 | 646.8015090717346 | 649.9677679887944 | 652.2027742831897 | 654.4377805775847 | 656.67278687198 | 658.9077931663751 | 661.2359247230368 | 663.4709310174319 | 665.7059373118271 | 667.9409436062223 | 670.1759499006173 | 672.4109561950125 | 674.6459624894077 | 676.8809687838029 | 679.1159750781981 | 681.3509813725932
 | Residencial (> 10m³ a 15m³) | 433.16159872235147 | 436.9772433107319 | 440.79288789911226 | 444.6085324874926 | 448.424177075873 | 452.30857201719715 | 455.5398386055553 | 458.7711051939134 | 462.0023717822716 | 465.23363837062976 | 468.43052978251603 | 470.69929142966106 | 472.96805307680614 | 475.2368147239513 | 477.5055763710963 | 479.8430883711852 | 481.49309684183623 | 483.14310531248714 | 484.7931137831381 | 486.44312225378906 | 488.16188107738384 | 489.8118895480348 | 491.4618980186858 | 493.1119064893368 | 494.7619149599877 | 496.4119234306387 | 498.06193190128965 | 499.71194037194067 | 501.36194884259163 | 503.01195731324253
 | Residencial (> 15m³ a 20m³) | 216.92603865404803 | 218.83690210064748 | 220.74776554724687 | 222.6586289938463 | 224.5694924404457 | 226.51478585905596 | 228.13299454356357 | 229.75120322807118 | 231.3694119125788 | 232.98762059708642 | 234.58861429558866 | 235.72480337194506 | 236.86099244830146 | 237.9971815246579 | 239.1333706010143 | 240.30398964938152 | 241.13030897764074 | 241.9566283058999 | 242.78294763415911 | 243.60926696241836 | 244.47001626268835 | 245.29633559094756 | 246.12265491920678 | 246.948974247466 | 247.7752935757252 | 248.6016129039844 | 249.42793223224362 | 250.25425156050284 | 251.08057088876205 | 251.90689021702124
 | Residencial (> 20m³ a 40m³) | 137.65213075777675 | 138.8646842467152 | 140.07723773565363 | 141.28979122459205 | 142.5023447135305 | 143.73674601308045 | 144.76359311182108 | 145.79044021056174 | 146.8172873093024 | 147.84413440804306 | 148.86005760147796 | 149.58103535165756 | 150.30201310183716 | 151.0229908520168 | 151.7439686021964 | 152.48679416298754 | 153.0111416176636 | 153.53548907233966 | 154.05983652701576 | 154.58418398169184 | 155.13037924697943 | 155.6547267016555 | 156.17907415633158 | 156.70342161100768 | 157.22776906568373 | 157.7521165203598 | 158.2764639750359 | 158.80081142971198 | 159.3251588843881 | 159.84950633906413
 | Residencial (>40m³) | 15.766269190814588 | 15.90515149223356 | 16.044033793652527 | 16.182916095071494 | 16.32179839649046 | 16.463183081718782 | 16.580795120758268 | 16.698407159797753 | 16.816019198837242 | 16.933631237876728 | 17.049992085011542 | 17.132570750720117 | 17.21514941642869 | 17.29772808213727 | 17.380306747845843 | 17.46538779736377 | 17.52544500878819 | 17.585502220212607 | 17.645559431637025 | 17.705616643061443 | 17.768176238295215 | 17.828233449719633 | 17.88829066114405 | 17.948347872568473 | 18.008405083992887 | 18.06846229541731 | 18.128519506841727 | 18.188576718266145 | 18.248633929690566 | 18.30869114111498
 | Comercial | 439.9298364545377 | 443.80510126260486 | 447.68036607067194 | 451.55563087873907 | 455.43089568680614 | 459.3759850860096 | 462.6577408694178 | 465.93949665282594 | 469.2212524362342 | 472.50300821964237 | 475.7498517074824 | 478.05406321498174 | 480.35827472248104 | 482.66248622998046 | 484.9666977374798 | 487.34073383611553 | 489.01652402338783 | 490.69231421066 | 492.3681043979323 | 494.0438945852046 | 495.7895093636132 | 497.4652995508855 | 499.14108973815775 | 500.81687992543004 | 502.4926701127022 | 504.1684602999745 | 505.8442504872468 | 507.52004067451907 | 509.19583086179136 | 510.87162104906355
 | Industrial | 24.559189899161083 | 24.77552749766969 | 24.991865096178287 | 25.20820269468689 | 25.424540293195488 | 25.644775866451994 | 25.82798067960342 | 26.011185492754848 | 26.19439030590628 | 26.377595119057705 | 26.558850944835182 | 26.68748411151597 | 26.816117278196757 | 26.944750444877553 | 27.073383611558338 | 27.205914752987034 | 27.299466146936698 | 27.393017540886362 | 27.486568934836026 | 27.580120328785693 | 27.67756969748326 | 27.771121091432928 | 27.864672485382595 | 27.95822387933226 | 28.051775273281923 | 28.145326667231586 | 28.238878061181254 | 28.33242945513092 | 28.425980849080585 | 28.51953224303025
